tab 	er_locations
location_type	er_citation_names	location_end_lat	location_begin_lon	er_location_name	location_begin_lat	location_end_lon
Region	This study	47.7244	274.044128	Michipicoten Island	47.7022	274.3519
Outcrop	This study	47.53669	269.06	Two Island River	47.524091	269.07756
>>>>>>>>>>
tab 	er_samples
er_formation_name	sample_bed_dip_direction	er_citation_names	sample_lithology	er_site_name	er_sample_name	sample_bed_dip	sample_lat	sample_azimuth	er_location_name	sample_declination_correction	sample_height	sample_dip	sample_type	magic_method_codes	sample_lon	sample_class
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB15	SLB15.4	17	47.530918	48.0	Two Island River	0	15.7	-16	Lava Flow	SO-CMD-NORTH	269.06848	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB15	SLB15.5	17	47.530918	40.0	Two Island River	0	15.8	-19	Lava Flow	SO-CMD-NORTH	269.06848	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB15	SLB15.6	17	47.530918	300.0	Two Island River	0	17.2	-23	Lava Flow	SO-CMD-NORTH	269.06848	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB15	SLB15.7	17	47.530918	272.0	Two Island River	0	17.7	-7	Lava Flow	SO-CMD-NORTH	269.06848	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB15	SLB15.8	17	47.530918	243.0	Two Island River	0	18	-27	Lava Flow	SO-CMD-NORTH	269.06848	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB15	SLB15.9	17	47.530918	231.0	Two Island River	0	18.1	-35	Lava Flow	SO-CMD-NORTH	269.06848	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB16	SLB16.1	17	47.530602	325.0	Two Island River	0	8.2	-17	Lava Flow	SO-CMD-NORTH	269.06897	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB16	SLB16.2	17	47.530602	340.0	Two Island River	0	8.2	-32	Lava Flow	SO-CMD-NORTH	269.06897	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB16	SLB16.3	17	47.530602	352.0	Two Island River	0	8.3	-84	Lava Flow	SO-CMD-NORTH	269.06897	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB16	SLB16.4	17	47.530602	170.0	Two Island River	0	9	-31	Lava Flow	SO-CMD-NORTH	269.06897	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB16	SLB16.5	17	47.530602	124.0	Two Island River	0	9.5	-44	Lava Flow	SO-CMD-NORTH	269.06897	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB16	SLB16.6	17	47.530602	167.0	Two Island River	0	9.7	-19	Lava Flow	SO-CMD-NORTH	269.06897	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB16	SLB16.7	17	47.530602	143.0	Two Island River	0	10	-11	Lava Flow	SO-CMD-NORTH	269.06897	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB16	SLB16.8	17	47.530602	103.0	Two Island River	0	11	-43	Lava Flow	SO-CMD-NORTH	269.06897	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB16	SLB16.9	17	47.530602	350.0	Two Island River	0	11.9	-24	Lava Flow	SO-CMD-NORTH	269.06897	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB17	SLB17.1	17	47.530239	97.0	Two Island River	0	2.4	-46	Lava Flow	SO-CMD-NORTH	269.06924	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB17	SLB17.2	17	47.530239	109.0	Two Island River	0	2.2	-24	Lava Flow	SO-CMD-NORTH	269.06924	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB17	SLB17.3	17	47.530239	89.0	Two Island River	0	2.4	-55	Lava Flow	SO-CMD-NORTH	269.06924	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB17	SLB17.4	17	47.530239	122.0	Two Island River	0	2.8	-26	Lava Flow	SO-CMD-NORTH	269.06924	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB17	SLB17.5	17	47.530239	273.0	Two Island River	0	3	-34	Lava Flow	SO-CMD-NORTH	269.06924	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB17	SLB17.6	17	47.530239	352.0	Two Island River	0	3.2	-49	Lava Flow	SO-CMD-NORTH	269.06924	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB17	SLB17.7	17	47.530239	119.0	Two Island River	0	3.8	-10	Lava Flow	SO-CMD-NORTH	269.06924	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB17	SLB17.8	17	47.530239	298.0	Two Island River	0	3.9	-17	Lava Flow	SO-CMD-NORTH	269.06924	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB18	SLB18.1	17	47.53006	68.4	Two Island River	0	1.7	-32	Lava Flow	SO-CMD-NORTH	269.06937	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB18	SLB18.2	17	47.53006	339.7	Two Island River	0	1.7	-27	Lava Flow	SO-CMD-NORTH	269.06937	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB18	SLB18.3	17	47.53006	339.4	Two Island River	0	1.9	-40	Lava Flow	SO-CMD-NORTH	269.06937	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB18	SLB18.4	17	47.53006	277.4	Two Island River	0	1.9	-27	Lava Flow	SO-CMD-NORTH	269.06937	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB18	SLB18.5	17	47.53006	85.6	Two Island River	0	2	-58	Lava Flow	SO-CMD-NORTH	269.06937	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB18	SLB18.6	17	47.53006	95.8	Two Island River	0	2	-52	Lava Flow	SO-CMD-NORTH	269.06937	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB18	SLB18.7	17	47.53006	79.2	Two Island River	0	2.2	-15	Lava Flow	SO-CMD-NORTH	269.06937	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB18	SLB18.8	17	47.53006	332.0	Two Island River	0	2.2	-20	Lava Flow	SO-CMD-NORTH	269.06937	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB18	SLB18.9	17	47.53006	343.1	Two Island River	0	2.2	-25	Lava Flow	SO-CMD-NORTH	269.06937	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB19	SLB19.1	17	47.529949	134.0	Two Island River	0	0.7	-40	Lava Flow	SO-CMD-NORTH	269.06961	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB19	SLB19.2	17	47.529949	197.0	Two Island River	0	0.9	-11	Lava Flow	SO-CMD-NORTH	269.06961	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB19	SLB19.3	17	47.529949	138.0	Two Island River	0	1	-10	Lava Flow	SO-CMD-NORTH	269.06961	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB19	SLB19.4	17	47.529949	130.0	Two Island River	0	1	-36	Lava Flow	SO-CMD-NORTH	269.06961	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB19	SLB19.5	17	47.529949	111.0	Two Island River	0	0.8	-52	Lava Flow	SO-CMD-NORTH	269.06961	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB19	SLB19.6	17	47.529949	132.0	Two Island River	0	0.5	-53	Lava Flow	SO-CMD-NORTH	269.06961	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB19	SLB19.7	17	47.529949	313.0	Two Island River	0	1.3	-22	Lava Flow	SO-CMD-NORTH	269.06961	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB19	SLB19.8	17	47.529949	25.0	Two Island River	0	1.3	-34	Lava Flow	SO-CMD-NORTH	269.06961	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB19	SLB19.9	17	47.529949	262.0	Two Island River	0	1.3	-27	Lava Flow	SO-CMD-NORTH	269.06961	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB20	SLB20.1	17	47.52977	114.0	Two Island River	0	1	-17	Lava Flow	SO-CMD-NORTH	269.06967	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB20	SLB20.2	17	47.52977	317.0	Two Island River	0	1.3	-24	Lava Flow	SO-CMD-NORTH	269.06967	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB20	SLB20.3	17	47.52977	153.0	Two Island River	0	1.6	-20	Lava Flow	SO-CMD-NORTH	269.06967	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB20	SLB20.4	17	47.52977	179.0	Two Island River	0	2	-45	Lava Flow	SO-CMD-NORTH	269.06967	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB20	SLB20.5	17	47.52977	170.0	Two Island River	0	2.2	-31	Lava Flow	SO-CMD-NORTH	269.06967	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB20	SLB20.6	17	47.52977	119.0	Two Island River	0	2.4	-12	Lava Flow	SO-CMD-NORTH	269.06967	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB20	SLB20.7	17	47.52977	15.0	Two Island River	0	1.8	-23	Lava Flow	SO-CMD-NORTH	269.06967	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB20	SLB20.8	17	47.52977	321.0	Two Island River	0	1.9	-19	Lava Flow	SO-CMD-NORTH	269.06967	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB21	SLB21.1	17	47.52953	20.0	Two Island River	0	6.4	-16	Lava Flow	SO-CMD-NORTH	269.06998	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB21	SLB21.2	17	47.52953	9.0	Two Island River	0	6.4	-26	Lava Flow	SO-CMD-NORTH	269.06998	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB21	SLB21.3	17	47.52953	288.0	Two Island River	0	6.1	-35	Lava Flow	SO-CMD-NORTH	269.06998	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB21	SLB21.4	17	47.52953	285.0	Two Island River	0	6.6	-33	Lava Flow	SO-CMD-NORTH	269.06998	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB21	SLB21.5	17	47.52953	260.0	Two Island River	0	6.8	-15	Lava Flow	SO-CMD-NORTH	269.06998	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB21	SLB21.6	17	47.52953	329.0	Two Island River	0	6.8	-49	Lava Flow	SO-CMD-NORTH	269.06998	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB21	SLB21.7	17	47.52953	335.0	Two Island River	0	7	-27	Lava Flow	SO-CMD-NORTH	269.06998	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB21	SLB21.8	17	47.52953	313.0	Two Island River	0	7.6	-31	Lava Flow	SO-CMD-NORTH	269.06998	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB22	SLB22.1	17	47.527939	240.0	Two Island River	0	1.6	-33	Lava Flow	SO-CMD-NORTH	269.06879	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB22	SLB22.2	17	47.527939	218.0	Two Island River	0	1.6	-29	Lava Flow	SO-CMD-NORTH	269.06879	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB22	SLB22.3	17	47.527939	135.0	Two Island River	0	1.8	-20	Lava Flow	SO-CMD-NORTH	269.06879	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB22	SLB22.4	17	47.527939	174.0	Two Island River	0	2.1	-54	Lava Flow	SO-CMD-NORTH	269.06879	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB22	SLB22.5	17	47.527939	203.0	Two Island River	0	1.6	-12	Lava Flow	SO-CMD-NORTH	269.06879	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB22	SLB22.6	17	47.527939	323.0	Two Island River	0	1.6	-4	Lava Flow	SO-CMD-NORTH	269.06879	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB22	SLB22.7	17	47.527939	50.0	Two Island River	0	1.5	-20	Lava Flow	SO-CMD-NORTH	269.06879	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB22	SLB22.8	17	47.527939	188.0	Two Island River	0	1.8	-17	Lava Flow	SO-CMD-NORTH	269.06879	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB23	SLB23.1	17	47.527828	340.0	Two Island River	0	1.6	-26	Lava Flow	SO-CMD-NORTH	269.06879	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB23	SLB23.2	17	47.527828	320.0	Two Island River	0	1.6	-44	Lava Flow	SO-CMD-NORTH	269.06879	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB23	SLB23.3	17	47.527828	350.0	Two Island River	0	1.6	-29	Lava Flow	SO-CMD-NORTH	269.06879	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB23	SLB23.4	17	47.527828	326.0	Two Island River	0	1.6	-35	Lava Flow	SO-CMD-NORTH	269.06879	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB23	SLB23.5	17	47.527828	59.0	Two Island River	0	0.9	-14	Lava Flow	SO-CMD-NORTH	269.06879	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB23	SLB23.6	17	47.527828	141.0	Two Island River	0	0.9	-51	Lava Flow	SO-CMD-NORTH	269.06879	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB23	SLB23.7	17	47.527828	141.0	Two Island River	0	0.9	-49	Lava Flow	SO-CMD-NORTH	269.06879	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB23	SLB23.8	17	47.527828	328.0	Two Island River	0	2.3	-38	Lava Flow	SO-CMD-NORTH	269.06879	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB24	SLB24.1	17	47.527561	254.0	Two Island River	0	0.3	-22	Lava Flow	SO-CMD-NORTH	269.06866	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB24	SLB24.2	17	47.527561	216.0	Two Island River	0	0.3	-22	Lava Flow	SO-CMD-NORTH	269.06866	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB24	SLB24.3	17	47.527561	288.0	Two Island River	0	0.4	-21	Lava Flow	SO-CMD-NORTH	269.06866	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB24	SLB24.4	17	47.527561	245.0	Two Island River	0	0.4	-16	Lava Flow	SO-CMD-NORTH	269.06866	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB24	SLB24.5	17	47.527561	56.0	Two Island River	0	0.9	-39	Lava Flow	SO-CMD-NORTH	269.06866	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB24	SLB24.6	17	47.527561	52.0	Two Island River	0	1	-44	Lava Flow	SO-CMD-NORTH	269.06866	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB24	SLB24.7	17	47.527561	57.0	Two Island River	0	0.9	-50	Lava Flow	SO-CMD-NORTH	269.06866	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB24	SLB24.8	17	47.527561	44.0	Two Island River	0	0.9	-22	Lava Flow	SO-CMD-NORTH	269.06866	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB24	SLB24.9	17	47.527561	15.0	Two Island River	0	0.9	-34	Lava Flow	SO-CMD-NORTH	269.06866	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB25	SLB25.1	17	47.527191	300.0	Two Island River	0	0	-26	Lava Flow	SO-CMD-NORTH	269.06894	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB25	SLB25.10	17	47.527191	344.0	Two Island River	0	0	-18	Lava Flow	SO-CMD-NORTH	269.06894	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB25	SLB25.2	17	47.527191	288.0	Two Island River	0	0	-27	Lava Flow	SO-CMD-NORTH	269.06894	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB25	SLB25.3	17	47.527191	28.0	Two Island River	0	0	-11	Lava Flow	SO-CMD-NORTH	269.06894	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB25	SLB25.4	17	47.527191	323.0	Two Island River	0	0	-17	Lava Flow	SO-CMD-NORTH	269.06894	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB25	SLB25.5	17	47.527191	315.0	Two Island River	0	0	-22	Lava Flow	SO-CMD-NORTH	269.06894	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB25	SLB25.6	17	47.527191	302.0	Two Island River	0	0	-19	Lava Flow	SO-CMD-NORTH	269.06894	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB25	SLB25.7	17	47.527191	233.0	Two Island River	0	0	-19	Lava Flow	SO-CMD-NORTH	269.06894	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB25	SLB25.8	17	47.527191	331.0	Two Island River	0	0	-28	Lava Flow	SO-CMD-NORTH	269.06894	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB25	SLB25.9	17	47.527191	355.0	Two Island River	0	0	-23	Lava Flow	SO-CMD-NORTH	269.06894	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB26	SLB26.1	17	47.52652	165.0	Two Island River	0	2.1	-66	Lava Flow	SO-CMD-NORTH	269.06909	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB26	SLB26.2	17	47.52652	154.0	Two Island River	0	2.1	-46	Lava Flow	SO-CMD-NORTH	269.06909	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB26	SLB26.3	17	47.52652	236.0	Two Island River	0	2	-38	Lava Flow	SO-CMD-NORTH	269.06909	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB26	SLB26.4	17	47.52652	191.0	Two Island River	0	2.3	-21	Lava Flow	SO-CMD-NORTH	269.06909	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB26	SLB26.5	17	47.52652	177.0	Two Island River	0	2.3	-52	Lava Flow	SO-CMD-NORTH	269.06909	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB26	SLB26.6	17	47.52652	177.0	Two Island River	0	2.2	-18	Lava Flow	SO-CMD-NORTH	269.06909	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB26	SLB26.7	17	47.52652	187.0	Two Island River	0	2.2	-29	Lava Flow	SO-CMD-NORTH	269.06909	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB26	SLB26.8	17	47.52652	189.0	Two Island River	0	2.3	-34	Lava Flow	SO-CMD-NORTH	269.06909	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB27	SLB27.1	17	47.52626	177.0	Two Island River	0	2.8	-17	Lava Flow	SO-CMD-NORTH	269.06943	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB27	SLB27.2	17	47.52626	104.0	Two Island River	0	2.8	-15	Lava Flow	SO-CMD-NORTH	269.06943	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB27	SLB27.3	17	47.52626	163.0	Two Island River	0	2.7	-40	Lava Flow	SO-CMD-NORTH	269.06943	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB27	SLB27.4	17	47.52626	93.0	Two Island River	0	2.5	-34	Lava Flow	SO-CMD-NORTH	269.06943	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB27	SLB27.5	17	47.52626	122.0	Two Island River	0	2.6	-27	Lava Flow	SO-CMD-NORTH	269.06943	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB27	SLB27.6	17	47.52626	88.0	Two Island River	0	2.7	-26	Lava Flow	SO-CMD-NORTH	269.06943	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB27	SLB27.7	17	47.52626	178.0	Two Island River	0	2.8	-14	Lava Flow	SO-CMD-NORTH	269.06943	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB27	SLB27.8	17	47.52626	20.0	Two Island River	0	3.1	-42	Lava Flow	SO-CMD-NORTH	269.06943	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB27	SLB27.9	17	47.52626	101.0	Two Island River	0	3.4	-34	Lava Flow	SO-CMD-NORTH	269.06943	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB28	SLB28.1	17	47.52589	141.0	Two Island River	0	1.6	-62	Lava Flow	SO-CMD-NORTH	269.07111	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB28	SLB28.2	17	47.52589	141.0	Two Island River	0	2.7	-58	Lava Flow	SO-CMD-NORTH	269.07111	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB28	SLB28.3	17	47.52589	135.0	Two Island River	0	1.7	-61	Lava Flow	SO-CMD-NORTH	269.07111	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB28	SLB28.4	17	47.52589	126.0	Two Island River	0	1.9	-27	Lava Flow	SO-CMD-NORTH	269.07111	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB28	SLB28.5	17	47.52589	82.0	Two Island River	0	2.9	-79	Lava Flow	SO-CMD-NORTH	269.07111	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB28	SLB28.6	17	47.52589	173.0	Two Island River	0	2.9	-39	Lava Flow	SO-CMD-NORTH	269.07111	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB28	SLB28.7	17	47.52589	165.0	Two Island River	0	2.9	-37	Lava Flow	SO-CMD-NORTH	269.07111	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB28	SLB28.8	17	47.52589	272.0	Two Island River	0	2.4	-9	Lava Flow	SO-CMD-NORTH	269.07111	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB29	SLB29.2	17	47.52597	279.8	Two Island River	0	1.4	-32	Lava Flow	SO-CMD-NORTH	269.07172	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB29	SLB29.3	17	47.52597	281.3	Two Island River	0	1.5	-32	Lava Flow	SO-CMD-NORTH	269.07172	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB29	SLB29.4	17	47.52597	245.3	Two Island River	0	1.6	-26	Lava Flow	SO-CMD-NORTH	269.07172	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB29	SLB29.5	17	47.52597	96.8	Two Island River	0	2	-12	Lava Flow	SO-CMD-NORTH	269.07172	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB29	SLB29.6	17	47.52597	135.8	Two Island River	0	2.2	-23	Lava Flow	SO-CMD-NORTH	269.07172	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB29	SLB29.7	17	47.52597	64.0	Two Island River	0	2.6	-29	Lava Flow	SO-CMD-NORTH	269.07172	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB29	SLB29.8	17	47.52597	73.4	Two Island River	0	3.3	-19	Lava Flow	SO-CMD-NORTH	269.07172	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB30	SLB30.1	17	47.525391	246.0	Two Island River	0	0.9	-26	Lava Flow	SO-CMD-NORTH	269.07367	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB30	SLB30.2	17	47.525391	267.0	Two Island River	0	0.7	-37	Lava Flow	SO-CMD-NORTH	269.07367	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB30	SLB30.3	17	47.525391	288.0	Two Island River	0	0.9	-25	Lava Flow	SO-CMD-NORTH	269.07367	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB30	SLB30.4	17	47.525391	232.0	Two Island River	0	0.9	-20	Lava Flow	SO-CMD-NORTH	269.07367	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB30	SLB30.5	17	47.525391	329.0	Two Island River	0	0.8	-26	Lava Flow	SO-CMD-NORTH	269.07367	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB30	SLB30.6	17	47.525391	320.0	Two Island River	0	0.9	-30	Lava Flow	SO-CMD-NORTH	269.07367	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB30	SLB30.7	17	47.525391	173.0	Two Island River	0	0.9	-38	Lava Flow	SO-CMD-NORTH	269.07367	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB30	SLB30.8	17	47.525391	196.0	Two Island River	0	1.3	-37	Lava Flow	SO-CMD-NORTH	269.07367	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB31	SLB31.1	17	47.525291	182.0	Two Island River	0	1.1	-32	Lava Flow	SO-CMD-NORTH	269.07382	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB31	SLB31.2	17	47.525291	170.0	Two Island River	0	1.2	-35	Lava Flow	SO-CMD-NORTH	269.07382	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB31	SLB31.3	17	47.525291	181.0	Two Island River	0	1.3	-42	Lava Flow	SO-CMD-NORTH	269.07382	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB31	SLB31.4	17	47.525291	261.0	Two Island River	0	1.2	-23	Lava Flow	SO-CMD-NORTH	269.07382	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB31	SLB31.5	17	47.525291	195.0	Two Island River	0	1.3	-29	Lava Flow	SO-CMD-NORTH	269.07382	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB31	SLB31.6	17	47.525291	160.0	Two Island River	0	0.9	-29	Lava Flow	SO-CMD-NORTH	269.07382	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB31	SLB31.7	17	47.525291	208.0	Two Island River	0	1.2	-50	Lava Flow	SO-CMD-NORTH	269.07382	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB31	SLB31.8	17	47.525291	189.0	Two Island River	0	0.9	-44	Lava Flow	SO-CMD-NORTH	269.07382	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB31	SLB31.9	17	47.525291	143.0	Two Island River	0	0.8	-25	Lava Flow	SO-CMD-NORTH	269.07382	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB32	SLB32.1	17	47.524979	119.0	Two Island River	0	0.3	-62	Lava Flow	SO-CMD-NORTH	269.07428	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB32	SLB32.2	17	47.524979	114.0	Two Island River	0	0.4	-55	Lava Flow	SO-CMD-NORTH	269.07428	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB32	SLB32.3	17	47.524979	89.0	Two Island River	0	0.3	-62	Lava Flow	SO-CMD-NORTH	269.07428	Extrusive
Schroeder-Lutsen basalts	132.0	This study	Basalt	SLB32	SLB32.4	17	47.524979	89.0	Two Island River	0	0.4	-65	Lava Flow	SO-CMD-NORTH	269.07428	Extrusive
